Year,Rank,Company,Revenue,Profit
2009.0,,Starbucks,10383.0,315.5
2009.0,,Huntsman,10215.0,609.0
2009.0,,Harrah's Entertainment,10127.0,-5197.2
2009.0,,URS,10086.3,219.8
2009.0,,Liberty Media,10084.0,3479.0
2009.0,,SAIC,10078.0,452.0
2009.0,,H.J. Heinz,10070.8,844.9
2009.0,,Enbridge Energy Partners,10060.0,403.2
2009.0,,BJ's Wholesale Club,10027.4,134.6
2009.0,,Unum Group,9982.3,553.2
2009.0,,Genworth Financial,9948.0,-572.0
2009.0,,Calpine,9937.0,10.0
2009.0,,Principal Financial,9935.9,458.1
2009.0,,Lincoln National,9905.0,57.0
2009.0,,Terex,9889.6,71.9
2009.0,,Mosaic,9812.6,2082.8
2009.0,,Masco,9700.0,-391.0
2009.0,,PNC Financial Services Group,9680.0,882.0
2009.0,,Guardian Life Ins. Co. of America,9675.0,409.1
2009.0,,Regions Financial,9636.6,-5595.8
2009.0,,Rohm & Haas,9575.0,482.0
2009.0,,Visteon,9544.0,-681.0
2009.0,,Tenet Healthcare,9494.0,25.0
2009.0,,Eastman Kodak,9416.0,-442.0
2009.0,,DTE Energy,9336.0,546.0
2009.0,,Energy Transfer Equity,9293.4,375.0
2009.0,,Hartford Financial Services,9219.0,-2749.0
2009.0,,Progress Energy,9186.0,830.0
2009.0,,NiSource,9069.5,79.0
2009.0,,Limited Brands,9043.0,220.0
2009.0,,Global Partners,9019.1,21.1
2009.0,,Sanmina-SCI,9004.9,-486.3
2009.0,,YRC Worldwide,8940.4,-974.4
2009.0,,Reynolds American,8845.0,1338.0
2009.0,,First Data,8811.3,-3764.3
2009.0,,GameStop,8805.9,398.3
2009.0,,Automatic Data Processing,8776.5,1235.7
2009.0,,Reliance Steel & Aluminum,8718.8,482.8
2009.0,,Assurant,8601.2,447.8
2009.0,,C.H. Robinson Worldwide,8578.6,359.2
2009.0,,Nordstrom,8573.0,401.0
2009.0,,Fifth Third Bancorp,8554.0,-2113.0
2009.0,,eBay,8541.3,1779.5
2009.0,,Pilgrim's Pride,8525.1,-998.6
2009.0,,Hertz Global Holdings,8525.1,-1206.7
2009.0,,AGCO,8424.6,400.0
2009.0,,Aon,8406.0,1462.0
2009.0,,Centex,8405.7,-2657.5
2009.0,,Campbell Soup,8391.0,1165.0
2009.0,,Ashland,8381.0,167.0
2009.0,,CarMax,8318.8,182.0
2009.0,,Crown Holdings,8305.0,226.0
2009.0,,OfficeMax,8267.0,-1657.9
2009.0,,PPL,8206.0,930.0
2009.0,,Applied Materials,8129.2,960.7
2009.0,,Dana Holding,8101.0,18.0
2009.0,,Pantry,8088.6,31.8
2009.0,,Steel Dynamics,8080.5,463.4
2009.0,,Western Digital,8074.0,867.0
2009.0,,Boston Scientific,8050.0,-2036.0
2009.0,,Peter Kiewit Sons',8012.0,552.0
2009.0,,Sherwin-Williams,7979.7,476.9
2009.0,,Targa Resources,7970.2,52.9
2009.0,,Whole Foods Market,7953.9,114.5
2009.0,,Est?e Lauder,7910.8,473.8
2009.0,,Owens-Illinois,7884.7,258.3
2009.0,,Ameren,7839.0,605.0
2009.0,,Synnex,7768.2,83.8
2009.0,,Dole Food,7732.4,121.0
2009.0,,XTO Energy,7695.0,1912.0
2009.0,,SLM,7689.4,-212.6
2009.0,,TravelCenters of America,7658.4,-40.2
2009.0,,Dover,7653.0,590.8
2009.0,,AK Steel Holding,7644.3,4.0
2009.0,,VF,7642.6,602.7
2009.0,,Ball,7561.5,319.5
2009.0,,Sonic Automotive,7488.0,-685.9
2009.0,,Virgin Media,7439.9,-1692.9
2009.0,,Owens & Minor,7337.6,93.3
2009.0,,Winn-Dixie Stores,7281.4,12.8
2009.0,,Quest Diagnostics,7249.4,581.5
2009.0,,Cablevision Systems,7230.1,-227.6
2009.0,,Atmos Energy,7221.3,180.3
2009.0,,MGM Mirage,7208.8,-855.3
2009.0,,Yahoo,7208.5,424.3
2009.0,,ArvinMeritor,7174.0,-101.0
2009.0,,Becton Dickinson,7158.5,1127.0
2009.0,,Ameriprise Financial,7149.0,-38.0
2009.0,,Oshkosh,7138.3,79.3
2009.0,,EOG Resources,7127.1,2436.9
2009.0,,Fortune Brands,7105.1,311.1
2009.0,,Discover Financial Services,7088.0,927.8
2009.0,,Peabody Energy,7074.0,953.5
2009.0,,Goodrich,7061.7,681.2
2009.0,,Bed Bath & Beyond,7048.9,562.8
2009.0,,Smurfit-Stone Container,7042.0,-2818.0
2009.0,,Shaw Group,6998.0,140.7
2009.0,,Dillard's,6988.4,-241.1
2009.0,,Family Dollar Stores,6983.6,233.1
2009.0,,Great Atlantic & Pacific Tea,6963.8,-160.7
2009.0,,Interpublic Group,6962.7,295.0
2009.0,,Precision Castparts,6916.4,987.3
2009.0,,NRG Energy,6905.0,1188.0
2009.0,,Eastman Chemical,6895.0,346.0
2009.0,,MeadWestvaco,6890.0,90.0
2009.0,,W.W. Grainger,6850.0,475.4
2009.0,,Mohawk Industries,6826.3,-1458.2
2009.0,,Celanese,6823.0,282.0
2009.0,,CMS Energy,6821.0,300.0
2009.0,,Emcor Group,6785.2,182.2
2009.0,,Gannett,6767.7,-6647.6
2009.0,,CC Media Holdings,6764.8,-4005.5
2009.0,,Hormel Foods,6754.9,285.5
2009.0,,Darden Restaurants,6747.2,377.2
2009.0,,Stryker,6718.2,1147.8
2009.0,,Avery Dennison,6710.4,266.1
2009.0,,UGI,6648.2,215.5
2009.0,,D.R. Horton,6646.1,-2633.6
2009.0,,AbitibiBowater,6645.1,-1050.9
2009.0,,AutoZone,6522.7,641.6
2009.0,,WellCare Health Plans,6521.9,-36.8
2009.0,,KeyCorp,6499.0,-1468.0
2009.0,,Frontier Oil,6498.8,80.2
2009.0,,Ross Stores,6486.1,305.4
2009.0,,Charter Communications,6479.0,-2451.0
2009.0,,Autoliv,6473.2,164.7
2009.0,,Newell Rubbermaid,6470.6,-52.3
2009.0,,American Family Insurance Group,6431.3,-297.9
2009.0,,Henry Schein,6407.6,243.1
2009.0,,Domtar,6394.0,-573.0
2009.0,,McGraw-Hill,6355.1,799.5
2009.0,,Omnicare,6310.6,156.1
2009.0,,Pulte Homes,6289.5,-1473.1
2009.0,,Visa,6263.0,804.0
2009.0,,Pitney Bowes,6262.3,419.8
2009.0,,General Cable,6230.1,217.2
2009.0,,CIT Group,6228.9,-2799.5
2009.0,,First American Corp.,6213.8,-26.3
2009.0,,Ryder System,6203.7,199.9
2009.0,,Newmont Mining,6199.0,853.0
2009.0,,Affiliated Computer Services,6160.6,329.0
2009.0,,SPX,6144.0,247.9
2009.0,,Ecolab,6137.5,448.1
2009.0,,Anixter International,6136.6,195.7
2009.0,,Embarq,6124.0,769.0
2009.0,,Wesco International,6110.8,212.7
2009.0,,Hexion Specialty Chemicals,6093.0,-1190.0
2009.0,,Black & Decker,6086.1,293.6
2009.0,,Thrivent Financial for Lutherans,6060.6,-329.7
2009.0,,Franklin Resources,6032.4,1588.2
2009.0,,Avis Budget Group,5984.0,-1124.0
2009.0,,Harley-Davidson,5971.3,654.7
2009.0,,Aleris International,5968.2,-305.4
2009.0,,Corning,5948.0,5257.0
2009.0,,Mattel,5918.0,379.6
2009.0,,Tenneco,5916.0,-415.0
2009.0,,Starwood Hotels & Resorts,5907.0,329.0
2009.0,,Advanced Micro Devices,5881.0,-3098.0
2009.0,,Symantec,5874.4,463.9
2009.0,,Holly,5867.7,120.6
2009.0,,Cameron International,5848.9,593.7
2009.0,,Owens Corning,5847.0,-839.0
2009.0,,Micron Technology,5841.0,-1619.0
2009.0,,Northeast Utilities,5800.1,260.8
2009.0,,Agilent Technologies,5774.0,693.0
2009.0,,ProLogis,5772.8,-406.8
2009.0,,Dr Pepper Snapple Group,5710.0,-312.0
2009.0,,Group 1 Automotive,5703.3,-31.5
2009.0,,Rockwell Automation,5697.8,577.6
2009.0,,Northern Trust Corp.,5677.9,794.8
2009.0,,Timken,5663.7,267.7
2009.0,,Perini,5660.3,-75.1
2009.0,,DaVita,5660.2,374.2
2009.0,,Expeditors International of Washington,5633.9,301.0
2009.0,,SunGard Data Systems,5596.0,-242.0
2009.0,,CH2M Hill,5589.9,32.1
2009.0,,Kelly Services,5517.3,-82.2
2009.0,,BJ Services,5426.3,609.4
2009.0,,Graybar Electric,5400.2,87.4
2009.0,,Charles Schwab,5393.0,1212.0
2009.0,,Western & Southern Financial Group,5391.7,109.1
2009.0,,Jarden,5383.3,-58.9
2009.0,,El Paso,5363.0,-823.0
2009.0,,Gilead Sciences,5335.8,2011.2
2009.0,,Scana,5319.0,346.0
2009.0,,NCR,5315.0,228.0
2009.0,,Harris,5311.0,444.2
2009.0,,Allegheny Technologies,5309.7,565.9
2009.0,,Host Hotels & Resorts,5294.0,427.0
2009.0,,Blockbuster,5287.9,-374.1
2009.0,,Western Union,5282.0,919.0
2009.0,,Clorox,5273.0,461.0
2009.0,,BorgWarner,5263.9,-35.6
2009.0,,Foot Locker,5237.0,-80.0
2009.0,,Barnes & Noble,5235.3,75.9
2009.0,,Unisys,5233.2,-130.1
2009.0,,Freescale Semiconductor,5226.0,-7913.0
2009.0,,AECOM Technology,5216.2,147.2
2009.0,,Spectra Energy,5184.0,1129.0
2009.0,,FMC Technologies,5163.4,361.3
2009.0,,Advance Auto Parts,5142.3,238.0
2009.0,,Mylan,5137.6,-181.2
2009.0,,Hershey,5132.8,311.4
2009.0,,CB Richard Ellis Group,5130.1,-1012.1
2009.0,,Telephone & Data Systems,5092.0,93.5
2009.0,,Icahn Enterprises,5088.0,-43.0
2009.0,,Universal Health Services,5080.9,199.4
2009.0,,PetSmart,5065.3,192.7
2009.0,,BlackRock,5063.9,786.4
2009.0,,Con-way,5036.8,73.7
2009.0,,Lubrizol,5027.8,-66.1
2009.0,,CVR Energy,5016.1,163.9
2009.0,,MDU Resources Group,5003.3,293.7
2009.0,,MasterCard,4991.6,-253.9
2009.0,,United Stationers,4986.9,98.4
2009.0,,Auto-Owners Insurance,4951.8,205.8
2009.0,,NYSE Euronext,4951.0,-738.0
2009.0,,PepsiAmericas,4937.2,226.4
2009.0,,Crosstex Energy,4915.6,24.2
2009.0,,Manitowoc,4884.3,-10.7
2009.0,,Polo Ralph Lauren,4880.1,419.8
2009.0,,Fiserv,4873.0,569.0
2009.0,,Sealed Air,4843.5,179.9
2009.0,,Insight Enterprises,4834.4,-151.6
2009.0,,NuStar Energy,4828.8,254.0
2009.0,,Asbury Automotive Group,4785.0,-338.0
2009.0,,Molson Coors Brewing,4774.3,388.0
2009.0,,Rockwell Collins,4769.0,678.0
2009.0,,Realogy,4725.0,-1912.0
2009.0,,W.R. Berkley,4708.8,281.1
2009.0,,Brunswick,4708.7,-788.1
2009.0,,Nash-Finch,4703.7,36.2
2009.0,,Leggett & Platt,4664.7,104.4
2009.0,,Universal American,4659.2,95.1
2009.0,,Broadcom,4658.1,214.8
2009.0,,Brightpoint,4658.0,-342.1
2009.0,,Consol Energy,4652.4,442.5
2009.0,,Big Lots,4645.3,151.5
2009.0,,Dollar Tree,4644.9,229.5
2009.0,,Legg Mason,4634.1,267.6
2009.0,,USG,4608.0,-463.0
2009.0,,Genzyme,4605.0,421.1
2009.0,,Robert Half International,4600.6,250.2
2009.0,,Neiman Marcus,4600.5,142.8
2009.0,,Lennar,4575.4,-1109.1
2009.0,,Core-Mark Holding,4570.5,17.9
2009.0,,Lexmark International,4528.4,240.2
2009.0,,Chiquita Brands International,4524.1,-323.7
2009.0,,Amerigroup,4516.0,-50.7
2009.0,,Laboratory Corp. of America,4505.2,464.5
2009.0,,Health Management Associates,4489.3,167.2
2009.0,,Stanley Works,4487.0,313.3
2009.0,,Flowserve,4473.5,442.4
2009.0,,Washington Post,4461.6,65.7
2009.0,,Wisconsin Energy,4431.0,359.1
2009.0,,Casey's General Stores,4429.3,84.9
2009.0,,Allergan,4403.4,578.6
2009.0,,Levi Strauss,4400.9,229.3
2009.0,,Las Vegas Sands,4389.9,-163.6
2009.0,,St. Jude Medical,4363.3,384.3
2009.0,,NewPage Holding,4356.0,-142.0
2009.0,,Energizer Holdings,4331.0,329.3
2009.0,,Fidelity National Financial,4329.1,-179.0
2009.0,,Live Nation,4327.1,-231.8
2009.0,,Mutual of Omaha Insurance,4312.0,-58.2
2009.0,,Level 3 Communications,4301.0,-290.0
2009.0,,American Financial Group,4292.7,195.8
2009.0,,Wyndham Worldwide,4281.0,-1074.0
2009.0,,CA,4277.0,500.0
2009.0,,NII Holdings,4269.4,369.1
2009.0,,Seaboard,4267.8,146.9
2009.0,,Hanesbrands,4248.8,127.2
2009.0,,Brinker International,4235.2,51.7
2009.0,,RadioShack,4224.5,192.4
2009.0,,M&T Bank Corp.,4216.6,555.9
2009.0,,Nalco Holding,4212.4,-342.6
2009.0,,Conseco,4194.4,-1126.7
2009.0,,Kindred Healthcare,4194.0,36.3
2009.0,,Alliant Techsystems,4171.7,222.3
2009.0,,Adams Resources & Energy,4159.7,-5.6
2009.0,,Dick's Sporting Goods,4130.1,-35.1
2009.0,,Sonoco Products,4122.4,164.6
2009.0,,Zimmer Holdings,4121.1,848.6
2009.0,,Harman International Industries,4112.5,107.8
2009.0,,Unified Grocers,4104.8,17.4
2009.0,,Biogen Idec,4097.5,783.2
2009.0,,Graphic Packaging Holding,4079.4,-99.7
2009.0,,OGE Energy,4070.7,231.4
2009.0,,Liz Claiborne,4061.8,-951.8
2009.0,,Marshall & Ilsley Corp.,4025.8,-2043.5
2009.0,,Pacific Life,4023.0,-289.0
2009.0,,Hasbro,4021.5,306.8
2009.0,,Airgas,4017.0,223.3
2009.0,,CommScope,4016.6,-228.5
2009.0,,Ruddick,3992.4,96.8
2009.0,,H&R Block,3980.7,-308.6
2009.0,,Harsco,3967.8,240.9
2009.0,,Susser Holdings,3966.4,16.5
2009.0,,Comerica,3944.0,213.0
2009.0,,Corn Products International,3943.6,267.2
2009.0,,Cintas,3937.9,335.4
2009.0,,Discovery Communications,3927.0,317.0
2009.0,,CF Industries Holdings,3921.1,684.6
2009.0,,Noble Energy,3901.0,1350.0
2009.0,,Solutia,3890.0,786.0
2009.0,,Temple-Inland,3884.0,-8.0
2009.0,,Trinity Industries,3882.8,285.8
2009.0,,Jones Financial,3859.0,311.8
2009.0,,Forest Laboratories,3836.3,967.9
2009.0,,Cincinnati Financial,3824.4,428.7
2009.0,,Michaels Stores,3817.0,-5.0
2009.0,,New Jersey Resources,3816.2,113.9
2009.0,,Simon Property Group,3783.2,463.6
2009.0,,Quanta Services,3780.2,166.7
2009.0,,Bemis,3779.4,166.2
2009.0,,Greif,3776.8,234.4
2009.0,,Nicor,3776.6,119.5
2009.0,,Constellation Brands,3773.0,-613.0
2009.0,,VWR Funding,3759.2,-334.6
2009.0,,Stater Bros. Holdings,3741.3,40.6
2009.0,,ABM Industries,3738.5,45.4
2009.0,,Del Monte Foods,3737.4,133.1
2009.0,,J.B. Hunt Transport Services,3731.9,200.6
2009.0,,NVR,3714.1,100.9
2009.0,,Exide Technologies,3696.7,32.1
2009.0,,Westlake Chemical,3692.4,-29.5
2009.0,,Republic Services,3685.1,73.8
2009.0,,Alliant Energy,3681.7,288.0
2009.0,,Nacco Industries,3680.3,-437.6
2009.0,,Electronic Arts,3665.0,-454.0
2009.0,,Alaska Air Group,3662.6,-135.9
2009.0,,Vulcan Materials,3651.4,-4.1
2009.0,,Nasdaq OMX Group,3648.7,319.9
2009.0,,RPM International,3643.8,47.7
2009.0,,Schnitzer Steel Industries,3641.6,248.7
2009.0,,Cytec Industries,3639.9,-198.8
2009.0,,Hospira,3629.5,320.9
2009.0,,Jones Apparel Group,3616.4,-765.4
2009.0,,Cliffs Natural Resources,3609.1,515.8
2009.0,,Brink's,3605.9,183.3
2009.0,,Adobe Systems,3579.9,871.8
2009.0,,O'Reilly Automotive,3576.6,186.2
2009.0,,Juniper Networks,3572.4,511.7
2009.0,,Pactiv,3567.0,217.0
2009.0,,Dynegy,3549.0,174.0
2009.0,,Chemtura,3546.0,-973.0
2009.0,,Abercrombie & Fitch,3540.3,272.3
2009.0,,NV Energy,3528.1,208.9
2009.0,,Centene,3515.2,83.5
2009.0,,Berry Plastics,3513.1,-101.1
2009.0,,Huntington Bancshares,3505.5,-113.8
2009.0,,Fidelity National Information Services,3503.6,214.8
2009.0,,Belk,3499.4,-213.0
2009.0,,Skywest,3496.2,112.9
2009.0,,Lennox International,3493.6,122.8
2009.0,,Warner Music Group,3491.0,-56.0
2009.0,,Andersons,3489.5,32.9
2009.0,,Valspar,3482.4,150.8
2009.0,,Questar,3465.1,683.8
2009.0,,Collective Brands,3442.0,-68.7
2009.0,,Pinnacle West Capital,3435.1,242.1
2009.0,,Rockwood Holdings,3435.0,-588.4
2009.0,,Nvidia,3424.9,-30.0
2009.0,,Burlington Coat Factory,3424.0,-49.0
2009.0,,Steelcase,3420.8,133.2
2009.0,,Joy Global,3418.9,374.3
2009.0,,Pentair,3395.3,228.7
2009.0,,Armstrong World Industries,3393.0,81.0
2009.0,,JetBlue Airways,3388.0,-76.0
2009.0,,Allegheny Energy,3385.9,395.4
2009.0,,JohnsonDiversey,3380.8,-11.8
2009.0,,TECO Energy,3375.3,162.4
2009.0,,BearingPoint,3369.8,-204.2
2009.0,,United Natural Foods,3365.9,48.5
2009.0,,ServiceMaster,3362.3,-126.4
2009.0,,General Growth Properties,3361.5,26.3
2009.0,,Williams-Sonoma,3361.5,30.0
2009.0,,Puget Energy,3357.8,154.9
2009.0,,Borders Group,3356.2,-186.7
2009.0,,SanDisk,3351.4,-2056.8
2009.0,,NSTAR,3345.4,237.5
2009.0,,Molex,3328.3,215.4
2009.0,,Torchmark,3326.9,452.3
2009.0,,W.R. Grace,3317.0,121.5
2009.0,,Hovnanian Enterprises,3308.1,-1124.6
2009.0,,US Oncology Holdings,3304.2,-412.5
2009.0,,NetApp,3303.2,309.7
2009.0,,DRS Technologies,3295.4,165.8
2009.0,,United Rentals,3267.0,-704.0
2009.0,,Ingles Markets,3238.0,52.1
2009.0,,Old Republic International,3237.7,-558.3
2009.0,,Amphenol,3236.5,419.2
2009.0,,Hewitt Associates,3227.6,188.1
2009.0,,Bon-Ton Stores,3225.4,-169.9
2009.0,,Hawaiian Electric Industries,3218.9,90.3
2009.0,,Windstream,3213.5,412.7
2009.0,,Raymond James Financial,3204.9,235.1
2009.0,,Cabot,3191.0,86.0
2009.0,,E*Trade Financial,3188.2,-511.8
2009.0,,Mirant,3188.0,1265.0
2009.0,,Coach,3180.9,783.1
2009.0,,Exterran Holdings,3178.7,-947.3
2009.0,,Carlisle,3177.5,55.9
2009.0,,McCormick,3176.6,255.8
2009.0,,Diebold,3170.1,88.6
2009.0,,Zions Bancorp.,3164.6,-266.3
2009.0,,Toll Brothers,3158.2,-297.8
2009.0,,Country Ins. & Financial Services,3155.1,5.2
2009.0,,Apollo Group,3140.9,476.5
2009.0,,Popular,3134.9,-1243.9
2009.0,,Silgan Holdings,3121.0,131.6
2009.0,,FMC,3115.3,304.6
2009.0,,Molina Healthcare,3112.4,62.4
2009.0,,Sovereign Bancorp,3104.4,-2357.2
2009.0,,Beckman Coulter,3098.9,194.0
2009.0,,First Horizon National Corp.,3098.0,-192.0
2009.0,,Saks,3082.0,-154.9
2009.0,,Intuit,3072.9,476.8
2009.0,,Southern Union,3070.2,295.2
2009.0,,Worthington Industries,3067.2,107.1
2009.0,,Iron Mountain,3055.1,82.0
2009.0,,KB Home,3033.9,-976.1
2009.0,,Systemax,3033.0,52.8
2009.0,,Tractor Supply,3007.9,81.9
2009.0,,Jack in the Box,3001.4,119.3
2009.0,,Erie Insurance Group,3001.4,69.2
2009.0,,Patterson,2998.7,224.9
2009.0,,United Refining,2994.2,-49.9
2009.0,,Massey Energy,2989.8,56.2
2009.0,,American Eagle Outfitters,2988.9,179.1
2009.0,,Wynn Resorts,2987.3,210.2
2009.0,,Arch Coal,2983.8,354.3
2009.0,,Scotts Miracle-Gro,2981.8,-10.9
2009.0,,Boise Cascade Holdings,2977.5,-288.0
2009.0,,Idearc,2973.0,183.0
2009.0,,PHH,2960.0,-254.0
2009.0,,New York Times,2948.9,-57.8
2009.0,,Oil States International,2948.5,222.7
2009.0,,Expedia,2937.0,-2517.8
2009.0,,Snap-On,2934.7,236.7
2009.0,,VeraSun Energy,2928.5,-440.7
2009.0,,Vornado Realty Trust,2919.4,395.0
2009.0,,Georgia Gulf,2916.5,-257.6
2009.0,,Terra Industries,2909.8,641.0
2009.0,,Activision Blizzard,2898.1,344.9
2009.0,,Rent A Center,2884.2,139.6
2009.0,,Cooper Tire & Rubber,2881.8,-219.4
2009.0,,LandAmerica Financial Group,2876.0,-719.7
2009.0,,Tiffany & Co,2860.0,220.0
2009.0,,IAC/InterActiveCorp,2849.7,-156.2
2009.0,,Rock-Tenn,2838.9,81.8
2009.0,,Vishay Intertechnology,2833.2,-1731.4
2009.0,,Ralcorp Holdings,2824.4,167.8
2009.0,,HSN,2823.6,-2390.9
2009.0,,Unitrin,2819.7,-29.6
2009.0,,Cognizant Technology Solutions,2816.3,430.8
2009.0,,AGL Resources,2800.0,217.0
2009.0,,Interstate Bakeries,2798.3,-143.7
2009.0,,Vanguard Health Systems,2789.2,-0.7
2009.0,,TD Ameritrade,2787.0,803.9
2009.0,,Convergys,2785.8,-92.9
2009.0,,BlueLinx Holdings,2779.7,-31.7
2009.0,,Perot Systems,2779.0,117.0
2009.0,,Regal Entertainment Group,2771.9,72.5
2009.0,,Hanover Insurance Group,2757.1,20.6
2009.0,,LifePoint Hospitals,2753.8,114.5
2009.0,,MetroPCS Communications,2751.5,149.4
2009.0,,Buildings Materials Corp. of America,2748.9,51.4
2009.0,,Securian Financial Group,2745.6,-258.6
2009.0,,Regis,2738.9,85.2
2009.0,,PolyOne,2738.7,-272.9
2009.0,,Kennametal,2705.1,167.8
2009.0,,Hubbell,2704.4,222.7
2009.0,,Analog Devices,2698.5,786.3
2009.0,,Jones Lang LaSalle,2697.6,84.9
2009.0,,Spectrum Brands,2692.7,-931.5
2009.0,,LSI,2677.1,-622.3
2009.0,,Granite Construction,2674.2,122.4
2009.0,,StanCorp Financial,2667.0,162.9
2009.0,,Hudson City Bancorp,2661.7,445.6
2009.0,,Amkor Technology,2658.6,-456.7
2009.0,,Sally Beauty Holdings,2648.2,77.6
2009.0,,Landstar System,2643.1,110.9
2009.0,,Thor Industries,2640.7,92.7
2009.0,,Quiksilver,2638.8,-226.3
2009.0,,Thomas & Betts,2637.8,265.3
2009.0,,Charming Shoppes,2630.7,-244.2
2009.0,,WGL Holdings,2628.2,116.5
2009.0,,Magellan Health Services,2625.4,86.2
2009.0,,R.H. Donnelley,2616.8,-2298.3
2009.0,,Spartan Stores,2616.0,34.3
2009.0,,Crane,2604.3,135.2
2009.0,,CenturyTel,2599.7,365.7
2009.0,,Cooper-Standard Holdings,2594.6,-121.5
2009.0,,Benchmark Electronics,2590.2,-135.6
2009.0,,WABCO Holdings,2588.0,213.3
2009.0,,Graham Packaging,2583.7,-57.3
2009.0,,Brown-Forman,2582.0,440.0
2009.0,,Lithia Motors,2572.5,-252.6
2009.0,,Pall,2571.6,217.3
2009.0,,CME Group,2561.0,715.5
2009.0,,Alpha Natural Resources,2561.0,165.5
2009.0,,Mueller Industries,2558.4,80.8
2009.0,,Cabela's,2552.7,76.4
2009.0,,AirTran Holdings,2552.5,-273.8
2009.0,,FM Global,2545.1,-318.0
2009.0,,Catalyst Health Solutions,2543.4,50.4
2009.0,,AmeriCredit,2543.1,-69.3
2009.0,,Watson Pharmaceuticals,2535.5,238.4
2009.0,,Ametek,2531.1,247.0
2009.0,,International Game Technology,2528.6,342.5
2009.0,,American National Insurance,2526.8,-154.0
2009.0,,J.M. Smucker,2524.8,170.4
2009.0,,Kla-Tencor,2521.7,359.1
2009.0,,Bucyrus International,2505.8,233.3
2009.0,,Protective Life,2505.6,-41.9
2009.0,,AMC Entertainment,2504.3,43.4
2009.0,,Phillips-Van Heusen,2491.9,91.8
2009.0,,Calumet Specialty Products,2489.0,44.4
2009.0,,Source Interlink Cos.,2488.3,-360.8
2009.0,,ENSCO International,2486.6,1150.8
2009.0,,Vectren,2484.7,129.0
2009.0,,Volt Information Sciences,2481.4,64.2
2009.0,,Lincoln Electric Holdings,2479.1,212.3
2009.0,,HNI,2477.6,45.5
2009.0,,Lam Research,2474.9,439.3
2009.0,,Pride International,2468.8,852.1
2009.0,,Albemarle,2467.1,194.2
2009.0,,PNM Resources,2466.5,-270.6
2009.0,,Burger King Holdings,2455.0,190.0
2009.0,,C.R. Bard,2452.1,416.5
2009.0,,CUNA Mutual Group,2432.6,-148.9
2009.0,,Boise,2430.6,-22.7
2009.0,,Penn National Gaming,2423.1,-153.3
2009.0,,Church & Dwight,2422.4,195.2
2009.0,,Weis Markets,2422.4,47.0
2009.0,,Teleflex,2420.9,119.8
2009.0,,CACI International,2420.5,83.3
2009.0,,Flowers Foods,2414.9,119.2
2009.0,,Mercury General,2414.2,-242.1
2009.0,,Scholastic,2412.6,-17.2
2009.0,,Plains Exploration and Production,2403.5,-709.1
2009.0,,National Fuel Gas,2400.4,268.7
2009.0,,National Life Group,2399.5,-41.9
2009.0,,Intl. Flavors & Fragrances,2389.4,229.6
2009.0,,Medical Mutual of Ohio,2387.1,73.5
2009.0,,Cracker Barrel Old Country Store,2384.5,65.6
2009.0,,Biomet,2383.3,-1018.8
2009.0,,Valassis Communications,2381.9,-207.5
2009.0,,Annaly Capital Management,2366.3,346.2
2009.0,,Applied Biosystems,2361.5,213.8
2009.0,,Packaging Corp. of America,2360.5,135.6
2009.0,,Fastenal,2340.4,279.7
2009.0,,Pioneer Natural Resources,2340.1,220.1
2009.0,,NTK Holdings,2339.1,-700.9
2009.0,,Great Plains Energy,2337.5,154.5
2009.0,,IMS Health,2329.5,311.3
2009.0,,Autodesk,2315.2,183.6
2009.0,,Southwestern Energy,2311.6,567.9
2009.0,,Roper Industries,2306.4,286.5
2009.0,,Ferro,2306.1,-39.7
2009.0,,A.O. Smith,2304.9,81.9
2009.0,,Synovus Financial Corp.,2292.8,-582.4
2009.0,,Ferrellgas Partners,2290.7,24.7
2009.0,,DST Systems,2285.4,242.9
2009.0,,Spansion,2281.9,-401.9
2009.0,,HCC Insurance Holdings,2279.4,304.8
2009.0,,Brown Shoe,2276.4,-133.2
2009.0,,Laclede Group,2274.4,77.9
2009.0,,Celgene,2254.8,-1533.7
2009.0,,Aventine Renewable Energy Holdings,2248.3,-47.1
2009.0,,West,2247.4,19.5
2009.0,,Regal-Beloit,2246.2,128.6
2009.0,,Frontier Communications,2237.0,182.7
2009.0,,Broadridge Financial Solutions,2234.1,192.2
2009.0,,Donaldson,2232.5,172.0
2009.0,,Universal Forest Products,2232.4,4.3
2009.0,,Newfield Exploration,2225.0,-373.0
2009.0,,MPS Group,2222.3,-236.0
2009.0,,Rowan Cos.,2212.7,427.6
2009.0,,Patterson-UTI Energy,2209.1,347.1
2009.0,,Sigma-Aldrich,2200.7,341.5
2009.0,,Alliance Data Systems,2199.0,217.4
2009.0,,Dresser-Rand Group,2194.7,197.7
2009.0,,Zale,2194.6,10.8
2009.0,,AnnTaylor Stores,2194.6,-333.9
2009.0,,Dentsply International,2193.7,283.9
2009.0,,Spherion,2189.2,-118.5
2009.0,,HealthSpring,2188.3,119.0
2009.0,,Universal,2186.2,119.2
2009.0,,Interactive Brokers Group,2182.1,93.0
